code,description
6069,c/o pain in the left hand post procedure
6070,FOLLOW UP POST ANGIO - DOING WELL
6071,C/O SNEEZING / ITCHY EYES / NOSE BLOCK / RUNNY NOSE - ALLERGIC SYMPTOMS
6072,MORE PRONOUNCED WHEN SHE MOVED TO US
6073,NO KNOWN ALLERGY TOWARDS FOOD - BUT HAS MARKED RHINITIS ON CONSUMING CITRUS
6074,Loose stools since 2 months
6075,Fatigue for 2 weeks
6076,Wheezing
6077,c/o wheezing from childhood more during rainy season
6078,CASE OF RIGHT FOOT CONTUSION AND 3RD METATARSAL BASE FRACTURE - APPLIED CAST AND REMOVED AS WELL A MONTH AGO
6079,NOW C/O ON AND OFF FOOT SWELLING AND TENDERNESS ON EXERTION
6080,K/C/O HYPERTENSION ON METOSARTAN 50MG ONCE A DAY-BP WELL CONTROLLED
6081,NO KNOWN ALLERGIES
6082,Noted low sodium but nil symptoms
6083,cough since 3 days
6084,BP slightly high
6085,JOINT CONSULTATION with Dr.Bala Krishna
6086,Treatment
6087,"complaints of throat pain, cough and cold since past 4 days associated with fever which was present only one day."
6088,no known co morbidities not on any medications
6089,"Vitamin deficiency: B12: 256, D3:11.6"
6090,"Vitamin deficiency: b12: 256, D3: 11.6, Hb: 10.2, Iron: 48."
6091,JOINT CONSULTATION- with Dr.Bala Krishna
6092,"fever ., dry cough., nasal congestion., myalgia since 3 to 4 days. KNOWN CASE OF ALLERGIES. LACTOSE INTOLERENCE"
6093,Follow up No complaints had done FBS and PPBS only  FBS near 100 -120 but ppbs mildly above 200 No HbA1C
6094,patient came for follow up. symptomatically better.  vitamin B12 - 210.
6095,Pain in the left MPJ after playing badminton and the pain reduces on rest
6096,Burning sensation in feet
6097,Mild diziness when standing up / lifting head up from bending
6098,k/c/o dm and is on meds c/o wound over the plantar aspect of the left foot
6099,( at the base of 4th and 5th metatarsal head )
6100,Pregnant
6101,c/o pain over the thorax 3 days back
6102,sleep issues- cannot sleep during night for long time. worried about D.M and thyroid
6103,mildly high BP readings
6104,stress in Life
6105,Diabetes with Pregnancy of 1 weeks. Twin pregnancy.
6106,regular follow up. no presenting concerns investigations - noted
6107,Urinary urgency at times. Had urispas in past
6108,Urinary symptoms- Mild urgency at times
6109,c/o burning micturition from past  1 month
6110,cough since 3 yrs on and off
6111,blocked nose and sneezing
6112,fever and cold flu like symptoms
6113,tm retracted
6114,tonsillar fossa erythema
6115,yellowish nasal discharge
6116,"Itching at genital area, Nil other symptoms"
6117,Pre-diabetes
6118,Burning sensation in abdomen at times No dark stool
6119,"C/O MECHANICAL BACK AND NECK PAIN since 2 Years O/E KYPHOSCOLIOSIS +ve, NO PERIPHERAL JOINT SYNOVITIS"
6122,FOLLOW CASE OF RA WITH SJOGRENS SYNDROME
6123,POST VIRAL ARTHRITIS
6124,INFLAMATORY ARTHRITIS SINCE LAST 2 YEARS  PANLINDROMIC IN NATURE MANAGED WITH SOS PAIN KILLERS
6125,K/C/O DIABETICS
6126,FOLLOW UP CASE OF SERO - NEG RA
6127,INFLAMATORY BACK PAIN 1 1/2 YERAS AND  NECK PAIN  3 MONTHS INFLAMATORY ARTHRITIS
6128,PAMOPLANTAR SCORIASIS
6129,PALMOPLANTAR SCORIASIS
6130,INFLAMATORY ARTHRITIS INVOLVING KNEE JOINT  SEEN BY DR RAVINDRA  AFTER IAS
6131,FOLLOW UP CASE OF ANKYLOSING-SPONDLYLOSIS  HLA B-27+
6132,AXIAL AND PHERIPHERAL INVOLMENT
6133,FOLLOW UP CASE CUTANEOUS PAN SEEN ON 2022
6134,AFTER APPLYING SOME CREAM THE SKIN HAS PEELED OFF WITH BURNING SENSATION
6135,IMFLAMTORY CASE OF POLY ARTHRITIS SINCE 3 MONTHS
6136,2 WEEKS BACK FEVER- POST THEN INFLAMATORY POLYARTHRITIS
6137,DIAGONSED AS SEROPOSITIVE RA  ANTICCP 83.53
6138,SINCE LAST 6 MONTHS - DIFFUSE BODY PAINS  TREATED FOR UTI
6139,WORK UP BY DR HOLLA AT MANIPAL - NEG FOR ALL MAJOR DISEASE - DIAGNOSED FIBROMYALGIA
6140,SEEN DR HARISH - ASTER - EVALUATED FOR INFLAMAMTORY ARTHRITIS - ALL ARE NEG
6141,FOLLOW UP OF CASE DIFFUSE BODY PAINS - FIBROMYAGIA
6142,SUSPECTED - SPONDYLOPOLYARTHRITIS
6143,CASE OF MONONEURITIS MULTIPLY  BIOPSY S/O VASCULITIS
6144,UNDER CARE OF DR VEENA RAMACHANDRAN
6145,HIDRADENITIS SUPPURATIVA
6146,"Cough since 2 weeks,"
6147,Mild sorethroat
6148,ARI / RAD
6149,Injury
6150,Mrs. Ranjana Grewal complains of persistent weakness.
6151,follow up case of h/o of pain full mensuration  usg pelvis reports reviewed
6152,FOLLOW UP CASE  REPORTS AND BLOOD TEST REVIEWED  FIBROID 8.7 CMS
6153,Nil complaints
6154,wanted general review
6155,Menopausal since 2009
6156,c/o  pre diabetic - diagnosed a week ago  n c/o hypothyroidism - diagnosed a week ago  planning for pregnancy
6157,K/C/O HTN SINCE 2 YEARS
6158,K/C/O T2DM SINCE 20 YEARS
6159,NO EDEMA AND CREATININE IS 2.9
6160,PCOS type of symptoms
6161,past medications ;  Medications :  Concor 2.5mg OD  Feburic 80mg OD  AB Phylline N OD Ecosprin 75 mgs OD Trajenta 5mgs o
6162,Hyponatremia - severe at 112 E.coli UTI with only few antibiotics symptoms wise still chills
6163,FOLLOW UP CASE IHD
6164,Mild balancing problems
6165,small swelling at back pains at his legs
6166,Came for follow up with Home sugars mild itching at legs
6167,DIFFICULTY IN WALKING BARE FOOT - TINGLING SENSATION OVER THE FOOT
6168,"complaints of fever, body ache, chills and dry cough since 2 days  no known co morbidities."
6169,Rash since 1 day
6170,Had some OTC medication for digestion and then had Norflox for 3 days  -stopped 1 day ago
6171,"No fever, No nausea/vomiting, No tiredness No sorethroat, No cough"
6172,RECURRENT CALUS OVER THE FOOT
6173,C/O WOUND OVER THE RT. FOOT - TROPHIC ULCER  K/C/O DM AND IS ON MEDS
6174,Has had vasovagal fainting episodes - has been evaluated
6175,Follow up with Thyroid antibodies and Prolactin Thyroid antibodies -negative Prolactin -Normal now
6176,"Increased urination, pigmentation over the neck"
6177,low sugars
6178,No fever or vomitting
6179,Post viral weakness and fatigue
6180,P:rediabetes
6181,Prediabetes
6182,"complaints of joint pain - fingers since past 10days, on and off. not associated with stiffness / deformity."
6183,k/c/o DM AND IS ON MEDS  H/O PTCA  C/O LOSS OF APPETITE  C/O LOOSSE STOOL - 10 -15 EP / DAY FROM 2 MONTHS
6184,H/O WT LOSS
6185,K/C/O ILD ON LONG TERM O2 THERAPHY WITH CORPULMONALE
6186,Fever since 2 days ---------- moderate amount of fever with hills also legs and feet pain ----------- No cough/cold/
6187,swellings
6188,Leg pains
6189,Weight -lost some weight since 1 year -about 74 kgs now
6190,Burning in her throat since few days also pain in throat
6191,came for diabetic care- shifted from other place No blood tests No symptoms
6192,Headache on and off since few years
6193,Mild burning micturition at times
6194,FORESKIN SPLITTING AND WHITE COAT AT TIMES
6195,Overweight
6196,Menstrual period issues ; Had 2 Miscarriages - after second miscarriage Flow is only for 2 days
6197,Thyroid  issues - Hypothyroid
6198,Complaints of headache which is progressive in nature
6199,Complaints of palpitations
6200,"FEVER, DRY COUGH WITH EPIGASTRIC PAIN. Loss of taste., chest congestion . myalgia 2 days"
6201,RIGHT HAND MIDDLE FINGER DISTAL PHALANGNX PAIN AND SWELLING SINCE 2 DAYS.  NAIL PRICK
6202,Post herpetic neuralgia
6203,Follow up - better than before - symptoms Mild weight loss only
6204,Follow up - at times constipation
6205,"Sneezing , runny nose since few months"
6206,came for follow up symptomatically better
6207,h/o viral fever past 3 month back  c/o joint pain all over the body
6208,FOLLOW UP CASE OF UNDEFFERINTATED CTD
6209,"HLA B27+ , SICS SYMMETRY"
6210,FOLLOW UP CASE OF SLE - LUPUS NEPHRITIS - CLASS 3
6211,K/C/O RA FROM PAST 20 YEARS AND IS ON MEDS  CAME FOR FOLLOE UP
6212,C/O PAIN OVER THE JOINTS
6213,FOLLOW UP CASE OF SERO POSITIVE RA - PSA SPECTRUM  NOW IN REMMISIUON
6214,"complaints of fever, cold, throat pain and cough since yesterday."
6215,K/C/O ALLERGIC RHINITIS AND BRONCHIAL ASTHMA
6216,C/O PAIN ANDOMEN  C/O COUGH
6217,C/O SNEEZING AND WHEEZING
6218,Nil symptoms now Mild increase in Hba1c but normal FBS and PPBS No much exercise
6219,"some tiredness, Nil other symptoms"
6220,Nil symptoms now SLOWLY raising TSH levels since few months
6221,c/o pain in his left groin area since few days  -
6222,known Hypertension and Psychological issues recent UTI- treated
6223,"No fever,No urinary symptoms"
6224,Left calf pain since 3 weeks
6225,h/o menopause  bleeding per vagina - 2month back k/c/o dm and is on meds
6226,h/o menopause 16 year back  h/o bleeding per vagina - 2 month back  k/c/o dm and is on meds
6227,Routine check up some nasal block at times Had some tiredness before but better now after taking rest
6228,Mildly raised Creatinine to 1.5 now  Jan 1.4 and then July 1.2
6229,Dizziness since today morning.  FATIGUE. NO COMORBIDS HAD FOOD.
6230,blocked nose off and on  * 2 years on meeds
6231,"General check up 1. Headaches, tiredness  episodic since few months"
6232,Episodic Breathlessness - relieved by inhalers
6233,Nil symptoms - exercise- doing  near to 60k steps.
6234,"Abdominal bloating , loose stools"
6235,Difficulty in breathing
6236,Complaints of coughing
6237,hematoma  on the right toe
6238,swelling and discolouration of right toe
6239,flat foot
6240,pain in the in knee
6241,limb length - discrepancy and pain
6242,follow up haglunds disease
6243,same weight
6244,no weight loss
6245,vaginal symptoms better
6246,work related stress
6247,pain in foot and swelling
6248,pain while walking
6249,nail infection
6250,FOOT PAIN
6251,K/C/O DIABETIS AND HYPERTENSION
6252,dressing and wound debridement
6253,came for follow up with reports -  symptomatically better investigations - noted
6254,k/c/o dm and is on meds * 24 years
6255,K/C/O HTN AND IS ON MEDS - 20 YEARS  K/CO HYPOTHYROIDISM AND IS ON MEDS  H/O RENAL PAPILLLARY NECROSIS  12 Y AGO
6256,Complaints of palpitations and shortness of breath
6257,Gestational DM- on insulin Fasting well controlled PPBS at the high normals
6258,Feels tired  No Chest pain/SOB
6259,"Increased belching since 1 day No abdo pain, nausea/vomiting"
6260,Follow up- Had muscle cramps -seen Ortho - advised medications Nil other symptoms Not had HbA1C test
6261,FOLLOW UP Missed Udapa trio tablet for the last 2 weeks leg pains- heavy and burning sensation sleep issues
6262,came for regular checkup with the lab investigations.
6263,"vitamin d - 29, vitamin b12 - 372, ldl-119, hdl-29"
6264,CAME FOR general review aches and pains in muscles ------------------------ Had blood reports 3 months ago- but not here
6265,"Vit B12 written as 219,Hb 10.6"
6266,Had High BP  about 160/87  on 06/06/24- took concor for 1 month and now stopped - BP 140/90 here
6267,in her absence -discussed with Husband
6268,Had repeated UTI s lately - recent one shows leuco + but no symptoms
6269,High BP reading- one off- Monitor
6270,Back pain since few weeks- intense mid back pain. --- Had travelled before the onset of pain --- Nil other symptoms
6271,Not taken anti diabetic medications as advised ---------------------------
6272,Taking regular statin medication
6273,pain in neck since few months - central neck pain-episodic-  Had lifted heavy weights in past
6274,CONSULTATION DONE By Dr.Bala Krishna
6275,Poor compliant with medications - on and off with all medications
6276,H/O fall last week and injured the knee
6277,also  upper arms painful on both sides since 6 months - advised Rheumatology - not seen yet
6278,C/O swelling in the knee
6279,FOLLOW UP CASE OF INFLAMMATORY ARTHRITIS - SARCOIDOSIS (LOFGREN SYNDROME) IN REMISSION
6280,"INFLAMMATORY POLYARTHRITIS FROM 1.5 YEARS ON GLUCO-CORTICOIDS (PREDMET 8MG, NAPROXONE 500 DAILY)"
6281,CASE OF SEROPOSITIVE RA
6282,C/O LEFT HEEL PAIN
6283,Referred by Dr. Ramya
6284,"C/O pain in the hands, shoulder starts from morning and stays throughout the day and from 3 months"
6285,Morning stiffness and swelling in the hands
6286,C/O persistent cough which is on and off from past 2 months
6287,K/C/O asthma
6288,No H/O fever
6289,C/O Wheeze and rhinitis at night
6290,Hypo and spikes happening ------------------------ Headaches on fluctuations
6291,Had 2 URTI recently in the last 2-3 months Nil now
6292,"C/o body pains, all over Headaches, eye pains No fever,"
6293,Chest bones aching since 7-8 months
6294,left side of chest / arm pains
6295,Had a fall year ago
6296,follow up case of undifferentiated case of  ctd -sjograns disease
6297,C/O pain in the right collar bone
6298,C/O irregular periods from the past 2 months
6299,LMP September 4th 2024
6300,30-60 days cycle of periods
6301,C/O acne
6302,Case of endometrial thickening (7.7mm)
6303,Attained menopause 10 years ago
6304,CASE OF ANKYLOSPONDYLITIS AND RECCURENT UVITIS CAME FOR FOLLOE UP
6305,C/O PAIN IN CHEST REGION - PRICKONG TYPE K/C/O URTICARIA ON AND OFF SINCE 8 YEARS ANA BY IF 1:1280 + --- ANA PROFILE NEG
6306,C/O ITCH AND RASH ALL OVER THE BODY - LAST EPISODE 1 DAY AGO
6307,General checkup
6308,FOLLOW UP CASE OF PSORIATIC ARTHRITIS + TYPE 2 DM C/OPAIN AND SWELLING OVER THE JOINTS  FLARE UP OF SYMPTOMS AFTER FIVER
6309,C/O white discharge every day from past 1 month
6310,2 LSCS and the 2nd kid is 7 years old
6311,Period cycle of 21 days
6312,K/C/O CKD
6313,K/C/O T2DM FROM THE PAST 30 YEARS
6314,K/C/O SLEEP APNEA
6315,JUNE 2024 UACR= 2GRAM
6316,NO H/O CHRONIC ANALGESIC INTAKE NO H/O RECURRENT UTI NO DETAILS OF DIABETIC RETINOPATHY NO H/O CAD
6317,APRIL 2024 CREATININE - 1.2 URIC ACID - 6.7
6318,C/O BEAHTLESSNESS ON EXERTION
6319,C/O PEDAL EDEMA
6320,"APRIL 2024,  CREATININE- 1.6 URIC ACID- 6.7"
6321,Hb- 9.5 MCV- 87 Platelet count- more than 2 lakh
6322,C/O gastritis
6323,Mild sweating to scalp Nil other symptoms  ------------------ Low BP yesterday BP 90/60
6324,Dizizness at times and muscle pins and cramps
6325,came in for first time- Known DM\ some pain in left knee area- since 1 week may have it after Physical activity
6326,c/o wheezing from childhood more during rainy season came for follow up
6327,"Tiredness, weakness, loss of hair Stopped anti diabetic medications as felt RBS is low"
6328,Headaches subsided now
6329,Abdominal pain since 2 days
6330,Had fasted for 2 days prior to the symptoms and then had heavy meal and symptoms since then
6331,Cracks in her foot since few months Not had any Tests done. Usually her Home sugars are around 120
6332,"Gastritis symptoms  , Nil else"
6333,Feels spongy sensation at feet at times
6334,Had chest Heaviness 2 days  -episodic - lasted some time
6335,also feels nausea and increased burping
6336,Headache since 2 days
6337,"No light headedness, No diziness"
6338,"No fever, No abdo pain"
6339,Weight loss of around 6kgs over 3months
6340,came for follow up  investigation - FBS -119 (improved)
6341,feels FB sensation in her left middle  finger since  1month
6342,No symptoms Came to discuss the Blood reports
6343,Has undergone 2nd toe amputation of the left limb due to diabetic foot ulcer
6344,wishes to discuss about his Health
6345,"FHL exposed, Healthy granulation tissue"
6346,Right foot dorsal ulcer healed
6347,"Left foot 2nd and 3rd amputation stump, 90% granulation tissue and 10% sloughing"
6348,Case of ingrown nail in the greater toe of the right foot
6349,"Recurrent Chest infections-Post COVID  Had used Inhaler occasionally helps with chest symptoms, Gets relief"
6350,stroke few yrs back
6351,k/c/o diabetic Hba1c 10.1
6352,pain in foot after standing
6353,Repeated episodes of cough at times Nil other symptoms
6354,Came in with h/o let hand itching  since few days
6355,Headaches- also mild episodic headache-post viral  since 7 days. episodic moderate at times Nil other symptoms
6356,PAIN IN THE DORSAL ASPECT OF THE FOOT AND ABCESS IN PLANTAR ASPECT OF THE FOOT
6357,tightness of foot  pain in knee  pain in foot  on and off foot  cerebellar stroke 9yrs back on the right side imbalance
6358,complaints of high grade fever since 1 day associated with body ache  no known co morbidities
6359,LEFT FOOT SWELLING
6360,PAIN AND SWELLING ON THE LEFT PLANTAR ASPECT
6361,High BP
6362,POST VIRAL ARTHRITIS PAIN AND SWELLING OF FOOT
6363,RT FOOT EDEMA
6364,"Bouts of cough  since few days dry irritating cough No wheeze No fever, No aches and pains Had foods from Fridge"
6365,"B/L KNEE PAIN - 7-8 YEARS , PAIN INCREASED FROM PAST 15 DAYS AFTER VIRAL FEVER"
6366,K/C/O HTN AND DM
6367,"C/O B/L KNEE PAIN R >L SINCE MANY YEARS, PROGRESSIVELY WORSINING NO MORBIDITIES,"
6368,"C/O B/L KNEE PAIN R > L , SINCE MANY YEARS , PROGRESSIVELY WORESINING,  NO COMORBIDITIES,"
6369,came for follow up with the LFT reports.  presently asymptomatic  had past history of admission to the hospital
6370,"for fever/ generalised weakness and jaundice, treated conservatively.  oral reports - USG abdomen and viral markers"
6371,were negative (reports unavailable)
6372,Rt sided abdominal pain since 1 month
6373,knee joint pains and body pains since few days
6374,Concerned that no significant weight loss inspite of Liraglutide.
6375,Cough since few days
6376,Had high sugars with wt loss- checked sugars-high and changed Lifestyle now
6377,follow up case of lupus nephritis  h/o fever 1 month back
6378,follow up Case of rheumatoid arthritis. Polyarthralgia since 3 years
6379,anti ccp positive
6380,Swelling at the buttock area since 2 days
6381,C/O WHITISH PATCH ON AND OFF TYPE FROM PAST 1 YEARS  FLARE UP FROM PAST 5 MONTHS
6382,INFLAMMATORY POLYARTHRITIS FROM 1.5 YEARS  CASE OF SEROPOSITIVE RA
6383,FOLOW UP SAE OF RECURRENT UVITIS - SARCODOSIS
6384,"CASE OF ILD- NSIP RF- NEG , ANTI CCP- NEG ANA BY IFA - POSITIVE AT SIGNIFICANT TITER 2024"
6385,"ANA POSITIVE BY IFA - 2 + NUCLEAR GRANULAR WITH CHROMOSOME , ANA PROFILE - NEG"
6386,"Aches and pains, tiredness since 3 weeks"
6387,No fever/cough/cold
6388,"H/O COVID IN 2021  H/O DRY COUGH - 2 MONTHS  H/O CHEST CONGESSION , UNEASY BREATHING"
6389,H/O COVID - 2021 H/O DRY COUGH - 2 WEEKS H/O CHEST CONGESSION
6390,"1.Nasal block, runny nose since 1 month"
6391,"Abdominal discomfort Heaviness in stomach after eating food,"
6392,feels sweating after breakfast in the mornings
6393,Mild tiredness and less energy levels at times
6394,Mild tiredness and reduced energy levels
6395,H/O ITCHING OVER THE VULVA  FROM THE PAST COUPLE OF MONTHS H/O WHITISH DISCHARGE PER VAGINA
6396,CAME FOR PRE PREGNANCY COUNCELLING  K/C/O DM  TYPE 1 AND IS ON MEDICATION
6397,H/O BURNING MICTURATIN - COUPLE OF MONTHS
6398,S.Albumin- 3.2 S.Calcium- 8.8 S. Phosphorous- 3.8
6399,S. Albumin- 3.2
6400,S. Calcium- 8.8
6401,S. Phosphorous- 3.8
6402,Follow up of Diabetes
6403,"-------------------- Mild  sharp pain at his left side of  chest ------ No pain ,No discomfort, No nausea/vomiting"
6404,Home Sugars not controlled well so came for review - as  planned also above symptoms
6405,Came for follow up as planned after 10 days of changing medications -still Home sugars slightly high.  -------
6406,"also mild left sided chest pains since 3 days - episodic, sharp irritating pains. Been doing breathing exercises latetly"
6407,sneezing blocked nose off and on * 2 years on meeds CAME FOR FOLLOW UP
6408,Chest pain since 2 days
6409,C/O breathlessness on walking from the past 2 days
6410,C/O 2 episodes of feeling of heaviness in the chest on walking
6411,Anala pain
6412,Anal area pain
6413,Tiredness since few months
6414,Multiple issues - came for general check 1. Had sudden rise of BP 3 days ago 2. Vertigo  3. tremors
6415,Abdominal cramps since 1 week
6416,"came with complaint of left ankle pain, swelling and limping. history of surgery to the right ankle 8 years ago"
6417,c/o pain on the right neck radiating to right shoulder (shoulder blades)
6418,c/o episodes of dizziness post pain
6419,H/O TWISTING INJURY TO THE ANKLE 15 DAYS BACK
6420,"K/C/O DIABETES , HTN"
6421,ALLERGIC TO SULPHUR DRUGS
6422,K/C/O DM AND HTN SINCE 35 YEARS
6423,C/O EPISODES OF LOSS OF BALANCE AND DIZZINESS
6424,X RAY : NO FRACTURE SEEN
6425,C/O LEFT ANKLE STIFFNESS AND JOINT TENDERNESS + SWELLING
6426,MINIMAL CALF TENDERNESS
6427,STIFFNESS IN THE SMALL JOINTS OF THE WRIST ( MORNING)
6428,H/O VIRAL FEVER ( DENGUE ) A FEW WEEKS BACK
6429,c/o neck pain radiating to the shoulder
6430,no c/o DOE or any discomfort while walking
6431,ECG & 2 D ECHO  : REVIEWED & NORMAL
6432,LOW PROBABLITY OF CARDIAC ISSUES
6433,"HYPERTENSION , POST PPM 2015 HFPEF, IHD, PAD , LAD BORDERLINE LESION & SMOKER"
6434,FOLLOW UP VISIT
6435,"HYPERTENSION , POST PPM 2015 HFPEF , IHD , PAD AND LAD BORDERLINE LESION"
6436,CONTINUE WITH THE SAME MEDICATIONS
6437,2 D ECHO : REVIEWED & NORMAL
6438,ADVISED TO GET A TROP 1 TEST DONE
6439,ADVISED TO GET CT ANGIO DONE IF PAIN PERSISTS
6440,ADVISED TO GET A TROP I TEST DONE AND INFORM REPORT
6441,Poor DM control- advised from Eye check people to get to see Dr
6442,Mild constipation at times
6443,stress in life- Poor lifestyle
6444,Mucous in stools since 2 weeks
6445,Patient aged 32 years- No comorbidities Complaints of indigestion since 1 month
6446,Not done HbA1C
6447,"Nil symptoms, Changed lifestyle- had some sweets"
6448,Finger tip pain but well with Nerve up PG
6449,c/o allergic rashes more frequent in the nights
6450,"rashes present all over the body ,no puffiness , swelling detected ,sneezing , no known allergy to any food items"
6451,Mild breathless at times after physical activity No wheeze/cough
6452,C/O COUGH AND SORE THROAT
6453,TESTS REVEIWED - APPEARS NORMAL
6454,C/O SYMPTOMS USUALLY ASSOCIATED WITH WEATHER CHANGE - RESOLVED ON TAKING ANTIBIOTIC
6455,NO SNEEZING OR WHEEZING AND NO HISTORY OF ALLERGIES
6456,"Fever ., occasional cough since 3 days. nasal congestion +., ear pain/ fullness., Rhinitis ++"
6457,"Fever for 3 days, no fever since last evening Cold and cough since 3 days. Fatigue, headache and backpain for 3 days."
6458,patient has come skin prick test - follow up
6459,LDL 118  Cholesterol 220 total IGE 16  VIT B12 & D3 IS LOW
6460,VIT B12 114
6461,VIT D3 28
6462,Hypothyroid symptoms
6463,started thyronorm 50mcg as per the advice of other Dr still not controlled as missed for 2-3  weeks
6464,"Throat congestion and pain., occasional cough., sputum +., nasal congestion., rhinitis.,  myalgia since 2 to 3 days."
6465,Review on reports
6466,Opening bowels after eating food -------- Nil other symptoms --------
6467,Had retinopathy-normal
6468,Came for review as high sugars   noted HbA1C 12 ON 21/09/24 ---------------------------------------------- Mild burning
6469,Nil symptoms came after blood test reports as advised  but missed Urine MACR
6470,PAIN IN THE DORSAL ASPECT OF THE FOOT AND ABCESS IN PLANTAR ASPECT OF THE FOOT CAME FOR FOLLOW UP
6471,"Known T2DM, Dyslipidaemia, Fatty liver , Transaminites"
6472,Episodic dizziness -when standing up from sitting posture
6473,C/O PAIN OVER THE B/L FOOT   IMP : INGROWN TOW NAIL + ONICHOMYCOSIS
6474,C/O PAIN THE B/L FOOR R>L
6475,H/O FALL AND MULTIPEL FRACTUTE ON R. ANKLE (IMP :TRIMALEOLAR FRACTURE) - 6 MONTH BACK PAIN ON R. ANKLE
6476,PAIN OVER THE R. SOLE
6477,C/O PAIN OVER THE L.FOOT
6478,K/C/O PSORIATIC ARTHRITIS  C/O PAIN OVER THE R. FOOT
6479,C/o PAIN AND SWELLING IN THE SMALL JOINTS OF THE LATERAL TWO FINGERS OF THE RIGHT HAND
6480,MULTIFOCAL PAPILLARY THYROID CANCER S/P EXCISION AND RAI ABLATION
6481,X RAY - REVIEWED AND IS NORMAL
6482,C/O SWELLING AND TENDERNESS IN THE PIP JOINT OF THE LITTLE FINGER OF THE RIGHT HAND
6483,REPORTS REVIEWED - ADVISED TO STOP ZERODOL P
6484,Joint pains since1 month
6485,Had fever for 4 days and then joint pains for about 1 month. also mild fever in the last 2 days  No associated symptoms
6486,Heaviness on right side of the headache
6487,"Joint pains- hands and feet- episodic , not associated with swelling and redness"
6488,Has postnasal drip
6489,Had taken ? injection  and self medicated antibiotics few days ago
6490,Abdominal pain  since 5 days
6491,"Rt side of abdomen- pain in the morning after getting up from bed. after that No pain. No fever, loose stools now ------"
6492,Had ? food allergy and had loose motions for 5 days and then these symptoms Had self medicate with antibiotics
6493,Severe neck pain and stiffness on movement Had been on roadtrip recently - 10 hours journey
6494,"also long term weakness, diziness at times, palpitations"
6495,follow up after blood tests --- Had lost some weight since last assessment -- Nil other symptoms
6496,Lifestyle - modifications- walking not happening as busy --------- BP avg 148/88
6497,Had CT scan of abdomen and pelvis and would like to get relieved
6498,Had abdominal pains since months- over the upper and umbilical area. Irregular dietary habits No altered bowels
6499,Came  to have to get  his BP readings discussed
6500,Feels uneasy and checks BP and shows 148/79 and took one extra tablet of Telmisratn 40 mgs. No headaches
6501,Had been not sleeping well these few days
6502,Overthinks usually
6503,CAME FOR FOLLOE WP
6504,FOLOW UP CASE OF OA
6505,INFLAMATORY POLYARTHRITIS FROM 1.5 YEARS - SEROPOSITIVE RA
6506,Follow up case of seronegative RA for 3 years C/O methotrexate intolerance
6507,H/O PAIN OVER THE JOINTS AFTER THE VIRAL FEVER PAIN IS MORE DURING EARLY MORNING
6508,K/C/O SERO POSITIVE RA AVR - SURGERY - 2015
6509,c/o knee pain and swelling in b/l ankle - 3 months
6510,k/c/o psoriasis
6511,K/C/O SERO NRGETIVE RA
6512,FOLOOW UP CASE UNDIFFERINTIATED CASE OF CONNECTIV ETISSUE DISORDER H/O PERICARDIAL EDEMA +
6513,K/C/O RA AND IS ON MEDICATION - 2015 (ON ALTERATIVE THERAPHY )
6514,? SPONDLYOARTHRITIS
6515,"on IVF treatment ANA + GRADE 2 + TITER 1 : 320, now planning for IUI"
6517,NO NEW SYMPTOMS
6518,C/O NECK STIFNESS
6519,FOLLOW UP CASE OF CUTANEOUS VASCULITIS + EN
6520,C/O MINOR SWELLINGS AROUND THE ANKLE
6521,MRI LUMBO SACRAL SPINE AND PELVIS
6522,INFLAMATORY ARTHRITIS SINCE LAST 2 YEARS PANLINDROMIC IN NATURE MANAGED WITH SOS PAIN KILLERS
6523,FOLLOW UP CASE OF INFLAMATORY ARTHRITIS SINCE LAST 2 YEARS PANLINDROMIC IN NATURE MANAGED WITH SOS PAIN KILLERS
6524,RESPONDING WELL TO TREATMENT / REPORTS REVIEWED
6525,"C/O JOINT STIFFNESS ,TENDERNESS AND SWELLING"
6526,C/O MECHANICAL KNEE PAIN (RIGHT) SINCE LAST ONE YEAR
6527,? Balanitis
6528,C/O CAD SIHD
6529,K/C/O CAD
6530,HFPEF
6531,C/O SLEEP APNEA
6532,FOLLOW UP CASE OF HYPERTENSION MANAGEMENT
6533,K/C/O DIABETES - CONTROLLED ON MEDICATION
6534,"FOLLOW UP CASE OF HTN , HYPOTHYROIDISM & DYSLIPIDEMIA ON MEDICATION"
6535,C/O LOW BLOOD PRESSURE ON AND OFF RECENTLY
6536,REPORTS REVIEWED - NAD
6537,C/O HIGH BLOOD PRESSURE
6538,C/O DIZZINESS SINCE THE PAST 2 DAYS
6539,REPORTS REVIEWED - TROP I (NEGATIVE )
6540,HEARING LOSS IN RIGHT EAR SINCE 20 YEARS
6541,K/C/O PARKINSONS SINCE 15 YEARS
6542,C/O SOB ON WALKING
6543,H/O BRONCHITIS
6544,NO C/O CHEST PAINS / HEAVINESS
6545,Feeling extremely weak now
6546,C/O 3 MONTHS AMENORRHEA
6547,K/C/O PCOD & HYPOTHYROID (on thyronorm 25 mcg )
6548,h/o recent weight gain
6549,Came to discuss Healthcheck Blood reports
6550,Nil symptoms expressed
6551,Known Lichen planus- advised routine bloods showed low cortisol and raised HbA1C - advised to be seen by Endocrinologist
6552,topped steroid about 2 weeks ago
6553,Came to discuss her raised TSH and prolactin as planning to conceive On 100MCG OF THYRONORM NOW
6554,came for follow up after blood tests
